grade;source;link;element;value;issue_type
76;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2649;c;0.71 - 0.84;range
76;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2649;mn;0.75 - 1.25;range
76;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2649;si;0.18 - 0.55;range
76;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2649;s;"до &nbsp; 0.045";qualifier
76;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2649;p;"до &nbsp; 0.035";qualifier
14Х17Н2;splav;http://www.splav-kharkov.com/mat_start.php?name_id=325;c;0.11 - 0.17;range
14Х17Н2;splav;http://www.splav-kharkov.com/mat_start.php?name_id=325;cr;16 - 18;range
14Х17Н2;splav;http://www.splav-kharkov.com/mat_start.php?name_id=325;ni;1.5 - 2.5;range
14Х17Н2;splav;http://www.splav-kharkov.com/mat_start.php?name_id=325;mn;"до &nbsp; 0.8";qualifier
14Х17Н2;splav;http://www.splav-kharkov.com/mat_start.php?name_id=325;si;"до &nbsp; 0.8";qualifier
14Х17Н2;splav;http://www.splav-kharkov.com/mat_start.php?name_id=325;s;"до &nbsp; 0.025";qualifier
14Х17Н2;splav;http://www.splav-kharkov.com/mat_start.php?name_id=325;p;"до &nbsp; 0.03";qualifier
14Х17Н2;splav;http://www.splav-kharkov.com/mat_start.php?name_id=325;cu;"до &nbsp; 0.3";qualifier
52К10Ф;splav;http://www.splav-kharkov.com/mat_start.php?name_id=693;c;"до &nbsp; 0.12";qualifier
52К10Ф;splav;http://www.splav-kharkov.com/mat_start.php?name_id=693;cr;"до &nbsp; 0.5";qualifier
52К10Ф;splav;http://www.splav-kharkov.com/mat_start.php?name_id=693;v;9.8 - 11.2;range
52К10Ф;splav;http://www.splav-kharkov.com/mat_start.php?name_id=693;co;52 - 54;range
52К10Ф;splav;http://www.splav-kharkov.com/mat_start.php?name_id=693;ni;"до &nbsp; 0.7";qualifier
52К10Ф;splav;http://www.splav-kharkov.com/mat_start.php?name_id=693;mn;"до &nbsp; 0.5";qualifier
52К10Ф;splav;http://www.splav-kharkov.com/mat_start.php?name_id=693;si;"до &nbsp; 0.5";qualifier
52К10Ф;splav;http://www.splav-kharkov.com/mat_start.php?name_id=693;s;"до &nbsp; 0.02";qualifier
52К10Ф;splav;http://www.splav-kharkov.com/mat_start.php?name_id=693;p;"до &nbsp; 0.025";qualifier
АНВ-300;splav;http://www.splav-kharkov.com/mat_start.php?name_id=3284;c;"до &nbsp; 0.1";qualifier
АНВ-300;splav;http://www.splav-kharkov.com/mat_start.php?name_id=3284;cr;14 - 17;range
АНВ-300;splav;http://www.splav-kharkov.com/mat_start.php?name_id=3284;w;7 - 10;range
АНВ-300;splav;http://www.splav-kharkov.com/mat_start.php?name_id=3284;ni;64.2 - 70.1;range
АНВ-300;splav;http://www.splav-kharkov.com/mat_start.php?name_id=3284;mn;"до &nbsp; 0.5";qualifier
АНВ-300;splav;http://www.splav-kharkov.com/mat_start.php?name_id=3284;si;"до &nbsp; 0.5";qualifier
АНВ-300;splav;http://www.splav-kharkov.com/mat_start.php?name_id=3284;s;"до &nbsp; 0.01";qualifier
АНВ-300;splav;http://www.splav-kharkov.com/mat_start.php?name_id=3284;p;"до &nbsp; 0.015";qualifier
WS1;zknives;https://zknives.com/knives/steels/ws1.shtml;c;0.95-1.25;range
WS1;zknives;https://zknives.com/knives/steels/ws1.shtml;w;1.00-1.75;range
WS1;zknives;https://zknives.com/knives/steels/ws1.shtml;mn;0.00-0.50;range
WS1;zknives;https://zknives.com/knives/steels/ws1.shtml;si;0.10-0.50;range
1.3255;zknives;https://zknives.com/knives/steels/1.3255.shtml;c;0.70-0.80;range
1.3255;zknives;https://zknives.com/knives/steels/1.3255.shtml;cr;3.75-4.50;range
1.3255;zknives;https://zknives.com/knives/steels/1.3255.shtml;mo;0.40-1.00;range
1.3255;zknives;https://zknives.com/knives/steels/1.3255.shtml;v;0.80-1.20;range
1.3255;zknives;https://zknives.com/knives/steels/1.3255.shtml;w;17.50-19.00;range
1.3255;zknives;https://zknives.com/knives/steels/1.3255.shtml;co;4.25-5.75;range
1.3255;zknives;https://zknives.com/knives/steels/1.3255.shtml;mn;0.10-0.40;range
1.3255;zknives;https://zknives.com/knives/steels/1.3255.shtml;si;0.20-0.40;range
CDD;zknives;https://zknives.com/knives/steels/cdd.shtml;c;1.05-1.25;range
CDD;zknives;https://zknives.com/knives/steels/cdd.shtml;cr;0.10-0.30;range
CDD;zknives;https://zknives.com/knives/steels/cdd.shtml;w;0.80-1.20;range
С440Д;splav;http://www.splav-kharkov.com/mat_start.php?name_id=896;c;"до &nbsp; 0.2";qualifier
С440Д;splav;http://www.splav-kharkov.com/mat_start.php?name_id=896;cr;"до &nbsp; 0.4";qualifier
С440Д;splav;http://www.splav-kharkov.com/mat_start.php?name_id=896;v;0.08 - 0.14;range
С440Д;splav;http://www.splav-kharkov.com/mat_start.php?name_id=896;ni;"до &nbsp; 0.3";qualifier
С440Д;splav;http://www.splav-kharkov.com/mat_start.php?name_id=896;mn;1.3 - 1.7;range
С440Д;splav;http://www.splav-kharkov.com/mat_start.php?name_id=896;si;"до &nbsp; 0.6";qualifier
С440Д;splav;http://www.splav-kharkov.com/mat_start.php?name_id=896;s;"до &nbsp; 0.04";qualifier
С440Д;splav;http://www.splav-kharkov.com/mat_start.php?name_id=896;p;"до &nbsp; 0.035";qualifier
С440Д;splav;http://www.splav-kharkov.com/mat_start.php?name_id=896;cu;0.15 - 0.3;range
С440Д;splav;http://www.splav-kharkov.com/mat_start.php?name_id=896;n;0.015 - 0.025;range
Y180;zknives;https://zknives.com/knives/steels/y180.shtml;mn;0.10-0.40;range
Y180;zknives;https://zknives.com/knives/steels/y180.shtml;si;0.10-0.40;range
42Н;splav;http://www.splav-kharkov.com/mat_start.php?name_id=714;c;"до &nbsp; 0.03";qualifier
42Н;splav;http://www.splav-kharkov.com/mat_start.php?name_id=714;ni;41.5 - 43;range
42Н;splav;http://www.splav-kharkov.com/mat_start.php?name_id=714;mn;"до &nbsp; 0.4";qualifier
42Н;splav;http://www.splav-kharkov.com/mat_start.php?name_id=714;si;"до &nbsp; 0.3";qualifier
42Н;splav;http://www.splav-kharkov.com/mat_start.php?name_id=714;s;"до &nbsp; 0.015";qualifier
42Н;splav;http://www.splav-kharkov.com/mat_start.php?name_id=714;p;"до &nbsp; 0.015";qualifier
42Н;splav;http://www.splav-kharkov.com/mat_start.php?name_id=714;cu;"до &nbsp; 0.1";qualifier
11KHF;zknives;https://zknives.com/knives/steels/11khf.shtml;c;0.45-1.00;range
11KHF;zknives;https://zknives.com/knives/steels/11khf.shtml;cr;0.70-1.20;range
11KHF;zknives;https://zknives.com/knives/steels/11khf.shtml;v;0.10-0.30;range
11KHF;zknives;https://zknives.com/knives/steels/11khf.shtml;mn;0.10-0.90;range
THYROPLAST2311;zknives;https://zknives.com/knives/steels/thyroplast2311.shtml;c;0.35-0.45;range
THYROPLAST2311;zknives;https://zknives.com/knives/steels/thyroplast2311.shtml;cr;1.80-2.10;range
THYROPLAST2311;zknives;https://zknives.com/knives/steels/thyroplast2311.shtml;mo;0.15-0.25;range
THYROPLAST2311;zknives;https://zknives.com/knives/steels/thyroplast2311.shtml;mn;1.30-1.60;range
THYROPLAST2311;zknives;https://zknives.com/knives/steels/thyroplast2311.shtml;si;0.20-0.40;range
HS18-1-1-5;zknives;https://zknives.com/knives/steels/hs18-1-1-5.shtml;c;0.70-0.80;range
HS18-1-1-5;zknives;https://zknives.com/knives/steels/hs18-1-1-5.shtml;cr;3.75-4.50;range
HS18-1-1-5;zknives;https://zknives.com/knives/steels/hs18-1-1-5.shtml;mo;0.40-1.00;range
HS18-1-1-5;zknives;https://zknives.com/knives/steels/hs18-1-1-5.shtml;v;0.80-1.20;range
HS18-1-1-5;zknives;https://zknives.com/knives/steels/hs18-1-1-5.shtml;w;17.50-19.00;range
HS18-1-1-5;zknives;https://zknives.com/knives/steels/hs18-1-1-5.shtml;co;4.25-5.75;range
HS18-1-1-5;zknives;https://zknives.com/knives/steels/hs18-1-1-5.shtml;mn;0.10-0.40;range
HS18-1-1-5;zknives;https://zknives.com/knives/steels/hs18-1-1-5.shtml;si;0.20-0.40;range
1.2834105V;marki;;c;1,00-1,10;range
1.2834105V;marki;;c;1,00-1,10;comma
1.2834105V;marki;;v;0,10-0,20;range
1.2834105V;marki;;v;0,10-0,20;comma
1.2834105V;marki;;s;0,03;comma
1.2834105V;marki;;p;0,03;comma
03Н12Х5М3ТЮЛ;splav;http://www.splav-kharkov.com/mat_start.php?name_id=622;c;0.01 - 0.04;range
03Н12Х5М3ТЮЛ;splav;http://www.splav-kharkov.com/mat_start.php?name_id=622;cr;4.5 - 5;range
03Н12Х5М3ТЮЛ;splav;http://www.splav-kharkov.com/mat_start.php?name_id=622;mo;2.5 - 3;range
03Н12Х5М3ТЮЛ;splav;http://www.splav-kharkov.com/mat_start.php?name_id=622;ni;12 - 12.5;range
03Н12Х5М3ТЮЛ;splav;http://www.splav-kharkov.com/mat_start.php?name_id=622;mn;"до &nbsp; 0.2";qualifier
03Н12Х5М3ТЮЛ;splav;http://www.splav-kharkov.com/mat_start.php?name_id=622;si;"до &nbsp; 0.2";qualifier
03Н12Х5М3ТЮЛ;splav;http://www.splav-kharkov.com/mat_start.php?name_id=622;s;"до &nbsp; 0.015";qualifier
03Н12Х5М3ТЮЛ;splav;http://www.splav-kharkov.com/mat_start.php?name_id=622;p;"до &nbsp; 0.015";qualifier
FeCr70C90LSLP;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2274;c;8 - 10;range
FeCr70C90LSLP;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2274;cr;65 - 75;range
FeCr70C90LSLP;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2274;si;"до &nbsp; 1.5";qualifier
FeCr70C90LSLP;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2274;s;"до &nbsp; 0.05";qualifier
FeCr70C90LSLP;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2274;p;"до &nbsp; 0.03";qualifier
G416104161;marki;;c;0,56-0,64;range
G416104161;marki;;c;0,56-0,64;comma
G416104161;marki;;s;0,04;comma
G416104161;marki;;p;0,035;comma
SAF™ 3207 HD;csv;;c;0,03;comma
SAF™ 3207 HD;csv;;cr;29,0-33,0;range
SAF™ 3207 HD;csv;;cr;29,0-33,0;comma
SAF™ 3207 HD;csv;;mo;3,0-5,0;range
SAF™ 3207 HD;csv;;mo;3,0-5,0;comma
SAF™ 3207 HD;csv;;ni;6,0-9,0;range
SAF™ 3207 HD;csv;;ni;6,0-9,0;comma
SAF™ 3207 HD;csv;;mn;1,50;comma
SAF™ 3207 HD;csv;;cu;1,0;comma
SAF™ 3207 HD;csv;;n;0,40-0,60;range
SAF™ 3207 HD;csv;;n;0,40-0,60;comma
SMS3;zknives;https://zknives.com/knives/steels/sms3.shtml;c;0.33-0.43;range
SMS3;zknives;https://zknives.com/knives/steels/sms3.shtml;cr;4.75-5.50;range
SMS3;zknives;https://zknives.com/knives/steels/sms3.shtml;mo;1.10-1.60;range
SMS3;zknives;https://zknives.com/knives/steels/sms3.shtml;v;0.30-0.60;range
SMS3;zknives;https://zknives.com/knives/steels/sms3.shtml;mn;0.20-0.50;range
SMS3;zknives;https://zknives.com/knives/steels/sms3.shtml;si;0.80-1.20;range
CS40;zknives;https://zknives.com/knives/steels/cs40.shtml;c;0.37-0.44;range
CS40;zknives;https://zknives.com/knives/steels/cs40.shtml;mn;0.60-0.90;range
CS40;zknives;https://zknives.com/knives/steels/cs40.shtml;si;0.10-0.35;range
8Х4В3М3Ф2;splav;http://www.splav-kharkov.com/mat_start.php?name_id=832;c;0.75 - 0.85;range
8Х4В3М3Ф2;splav;http://www.splav-kharkov.com/mat_start.php?name_id=832;cr;3.5 - 4.5;range
8Х4В3М3Ф2;splav;http://www.splav-kharkov.com/mat_start.php?name_id=832;mo;2.5 - 3;range
8Х4В3М3Ф2;splav;http://www.splav-kharkov.com/mat_start.php?name_id=832;v;1.9 - 2.5;range
8Х4В3М3Ф2;splav;http://www.splav-kharkov.com/mat_start.php?name_id=832;w;2.5 - 3.2;range
8Х4В3М3Ф2;splav;http://www.splav-kharkov.com/mat_start.php?name_id=832;mn;0.15 - 0.4;range
8Х4В3М3Ф2;splav;http://www.splav-kharkov.com/mat_start.php?name_id=832;si;0.15 - 0.4;range
8Х4В3М3Ф2;splav;http://www.splav-kharkov.com/mat_start.php?name_id=832;s;"до &nbsp; 0.03";qualifier
8Х4В3М3Ф2;splav;http://www.splav-kharkov.com/mat_start.php?name_id=832;p;"до &nbsp; 0.03";qualifier
20X13;zknives;https://zknives.com/knives/steels/20x13.shtml;cr;12.00-14.00;range
Р9М4К8;splav;http://www.splav-kharkov.com/mat_start.php?name_id=300;c;1 - 1.1;range
Р9М4К8;splav;http://www.splav-kharkov.com/mat_start.php?name_id=300;cr;3 - 3.6;range
Р9М4К8;splav;http://www.splav-kharkov.com/mat_start.php?name_id=300;mo;3.8 - 4.3;range
Р9М4К8;splav;http://www.splav-kharkov.com/mat_start.php?name_id=300;v;2.3 - 2.7;range
Р9М4К8;splav;http://www.splav-kharkov.com/mat_start.php?name_id=300;w;8.5 - 9.5;range
Р9М4К8;splav;http://www.splav-kharkov.com/mat_start.php?name_id=300;co;7.5 - 8.5;range
Р9М4К8;splav;http://www.splav-kharkov.com/mat_start.php?name_id=300;ni;"до &nbsp; 0.6";qualifier
Р9М4К8;splav;http://www.splav-kharkov.com/mat_start.php?name_id=300;mn;0.2 - 0.5;range
Р9М4К8;splav;http://www.splav-kharkov.com/mat_start.php?name_id=300;si;0.2 - 0.5;range
Р9М4К8;splav;http://www.splav-kharkov.com/mat_start.php?name_id=300;s;"до &nbsp; 0.03";qualifier
Р9М4К8;splav;http://www.splav-kharkov.com/mat_start.php?name_id=300;p;"до &nbsp; 0.03";qualifier
Р9М4К8;splav;http://www.splav-kharkov.com/mat_start.php?name_id=300;cu;"до &nbsp; 0.25";qualifier
2738 ISO-BM;zknives;https://zknives.com/knives/steels/2738_iso-bm.shtml;c;0.35-0.45;range
2738 ISO-BM;zknives;https://zknives.com/knives/steels/2738_iso-bm.shtml;cr;1.80-2.10;range
2738 ISO-BM;zknives;https://zknives.com/knives/steels/2738_iso-bm.shtml;mo;0.15-0.25;range
2738 ISO-BM;zknives;https://zknives.com/knives/steels/2738_iso-bm.shtml;ni;0.90-1.20;range
2738 ISO-BM;zknives;https://zknives.com/knives/steels/2738_iso-bm.shtml;mn;1.30-1.60;range
2738 ISO-BM;zknives;https://zknives.com/knives/steels/2738_iso-bm.shtml;si;0.20-0.40;range
1.2391X80CrMoV13-2;marki;;c;0,76-0,81;range
1.2391X80CrMoV13-2;marki;;c;0,76-0,81;comma
1.2391X80CrMoV13-2;marki;;v;1,65-1,85;range
1.2391X80CrMoV13-2;marki;;v;1,65-1,85;comma
Ck35;zknives;https://zknives.com/knives/steels/ck35.shtml;c;0.32-0.38;range
Ck35;zknives;https://zknives.com/knives/steels/ck35.shtml;mn;0.60-0.90;range
34ХН1МА;splav;http://www.splav-kharkov.com/mat_start.php?name_id=793;c;0.3 - 0.4;range
34ХН1МА;splav;http://www.splav-kharkov.com/mat_start.php?name_id=793;cr;1.3 - 1.7;range
34ХН1МА;splav;http://www.splav-kharkov.com/mat_start.php?name_id=793;mo;0.2 - 0.3;range
34ХН1МА;splav;http://www.splav-kharkov.com/mat_start.php?name_id=793;ni;1.3 - 1.7;range
34ХН1МА;splav;http://www.splav-kharkov.com/mat_start.php?name_id=793;mn;0.5 - 0.8;range
34ХН1МА;splav;http://www.splav-kharkov.com/mat_start.php?name_id=793;si;0.17 - 0.37;range
34ХН1МА;splav;http://www.splav-kharkov.com/mat_start.php?name_id=793;s;"до &nbsp; 0.035";qualifier
34ХН1МА;splav;http://www.splav-kharkov.com/mat_start.php?name_id=793;p;"до &nbsp; 0.03";qualifier
W300 ISOBLOC;csv;;c;0,38;comma
W300 ISOBLOC;csv;;cr;5,00;comma
W300 ISOBLOC;csv;;mo;1,30;comma
W300 ISOBLOC;csv;;v;0,40;comma
W300 ISOBLOC;csv;;mn;0,40;comma
W300 ISOBLOC;csv;;si;1,10;comma
БрА10Ж3Мц2;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1130;ni;"до &nbsp; 0.5";qualifier
БрА10Ж3Мц2;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1130;mn;1 - 3;range
БрА10Ж3Мц2;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1130;si;"до &nbsp; 0.1";qualifier
БрА10Ж3Мц2;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1130;p;"до &nbsp; 0.01";qualifier
БрА10Ж3Мц2;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1130;cu;81 - 88;range
X32CrMoV33;zknives;https://zknives.com/knives/steels/x32crmov33.shtml;c;0.30-0.40;range
X32CrMoV33;zknives;https://zknives.com/knives/steels/x32crmov33.shtml;cr;2.50-3.00;range
X32CrMoV33;zknives;https://zknives.com/knives/steels/x32crmov33.shtml;mo;2.50-3.00;range
X32CrMoV33;zknives;https://zknives.com/knives/steels/x32crmov33.shtml;v;0.40-0.60;range
X32CrMoV33;zknives;https://zknives.com/knives/steels/x32crmov33.shtml;co;2.80-3.30;range
X32CrMoV33;zknives;https://zknives.com/knives/steels/x32crmov33.shtml;mn;0.25-0.50;range
X32CrMoV33;zknives;https://zknives.com/knives/steels/x32crmov33.shtml;si;0.30-0.60;range
ПНК-0Т1;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2911;c;"до &nbsp; 0.09";qualifier
ПНК-0Т1;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2911;co;"до &nbsp; 0.001";qualifier
ПНК-0Т1;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2911;ni;"min &nbsp; 99.9";qualifier
ПНК-0Т1;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2911;mn;"до &nbsp; 0.0005";qualifier
ПНК-0Т1;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2911;si;"до &nbsp; 0.001";qualifier
ПНК-0Т1;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2911;s;"до &nbsp; 0.001";qualifier
ПНК-0Т1;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2911;p;"до &nbsp; 0.001";qualifier
ПНК-0Т1;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2911;cu;"до &nbsp; 0.001";qualifier
22Х2Г2АЮ;splav;http://www.splav-kharkov.com/mat_start.php?name_id=398;c;0.19 - 0.26;range
22Х2Г2АЮ;splav;http://www.splav-kharkov.com/mat_start.php?name_id=398;cr;1.5 - 2.1;range
22Х2Г2АЮ;splav;http://www.splav-kharkov.com/mat_start.php?name_id=398;ni;"до &nbsp; 0.3";qualifier
22Х2Г2АЮ;splav;http://www.splav-kharkov.com/mat_start.php?name_id=398;mn;1.4 - 1.7;range
22Х2Г2АЮ;splav;http://www.splav-kharkov.com/mat_start.php?name_id=398;si;0.4 - 0.7;range
22Х2Г2АЮ;splav;http://www.splav-kharkov.com/mat_start.php?name_id=398;s;"до &nbsp; 0.04";qualifier
22Х2Г2АЮ;splav;http://www.splav-kharkov.com/mat_start.php?name_id=398;p;"до &nbsp; 0.04";qualifier
22Х2Г2АЮ;splav;http://www.splav-kharkov.com/mat_start.php?name_id=398;cu;"до &nbsp; 0.3";qualifier
22Х2Г2АЮ;splav;http://www.splav-kharkov.com/mat_start.php?name_id=398;n;0.015 - 0.03;range
11Х18М-ШД;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1006;c;1.1 - 1.2;range
11Х18М-ШД;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1006;cr;16.5 - 18;range
11Х18М-ШД;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1006;mn;0.5 - 1;range
11Х18М-ШД;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1006;si;0.53 - 0.95;range
11Х18М-ШД;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1006;s;"до &nbsp; 0.015";qualifier
11Х18М-ШД;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1006;p;"до &nbsp; 0.025";qualifier
К78ХСФ;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1779;c;0.74 - 0.82;range
К78ХСФ;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1779;cr;0.4 - 0.6;range
К78ХСФ;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1779;v;0.05 - 0.15;range
К78ХСФ;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1779;mn;0.75 - 1.15;range
К78ХСФ;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1779;si;0.4 - 0.8;range
К78ХСФ;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1779;s;"до &nbsp; 0.025";qualifier
К78ХСФ;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1779;p;"до &nbsp; 0.025";qualifier
Ви1;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2800;cu;"до &nbsp; 0.01";qualifier
CrMo4;zknives;https://zknives.com/knives/steels/crmo4.shtml;c;0.48-0.53;range
CrMo4;zknives;https://zknives.com/knives/steels/crmo4.shtml;cr;0.80-1.10;range
CrMo4;zknives;https://zknives.com/knives/steels/crmo4.shtml;mo;0.15-0.25;range
CrMo4;zknives;https://zknives.com/knives/steels/crmo4.shtml;mn;0.75-1.00;range
CrMo4;zknives;https://zknives.com/knives/steels/crmo4.shtml;si;0.15-0.35;range
FeMn90C15;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1940;c;1 - 1.5;range
FeMn90C15;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1940;mn;85 - 95;range
FeMn90C15;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1940;si;"до &nbsp; 2";qualifier
FeMn90C15;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1940;s;"до &nbsp; 0.03";qualifier
FeMn90C15;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1940;p;"до &nbsp; 0.35";qualifier
19861;zknives;https://zknives.com/knives/steels/19861.shtml;c;1.20-1.35;range
19861;zknives;https://zknives.com/knives/steels/19861.shtml;cr;3.80-4.50;range
19861;zknives;https://zknives.com/knives/steels/19861.shtml;mo;3.20-3.90;range
19861;zknives;https://zknives.com/knives/steels/19861.shtml;v;9.00-10.00;range
19861;zknives;https://zknives.com/knives/steels/19861.shtml;w;3.00-3.50;range
19861;zknives;https://zknives.com/knives/steels/19861.shtml;co;9.50-10.50;range
19861;zknives;https://zknives.com/knives/steels/19861.shtml;mn;0.00-0.40;range
19861;zknives;https://zknives.com/knives/steels/19861.shtml;si;0.00-0.45;range
19714;zknives;https://zknives.com/knives/steels/19714.shtml;c;1.20-1.30;range
19714;zknives;https://zknives.com/knives/steels/19714.shtml;cr;0.20-0.50;range
19714;zknives;https://zknives.com/knives/steels/19714.shtml;v;0.10-0.30;range
19714;zknives;https://zknives.com/knives/steels/19714.shtml;w;3.00-4.00;range
19714;zknives;https://zknives.com/knives/steels/19714.shtml;mn;0.00-0.50;range
БрХ1Цр;splav;http://www.splav-kharkov.com/mat_start.php?name_id=3301;cr;0.4 - 1;range
БрХ1Цр;splav;http://www.splav-kharkov.com/mat_start.php?name_id=3301;ni;"до &nbsp; 0.03";qualifier
БрХ1Цр;splav;http://www.splav-kharkov.com/mat_start.php?name_id=3301;cu;98.75 - 98.87;range
3207;zknives;https://zknives.com/knives/steels/3207.shtml;v;3.25-3.30;range
