grade;link;db_standard;expected_standard;standard_expected_source;cc;country_cc;country_card;maker_card;maker_table;status
CN35;https://zknives.com/knives/steels/cn35.shtml;zknives.com, Международная база;Zapp, Швеция;card_maker;SE;Швеция;Германия;Zapp;Bohler-Uddeholm;placeholder
140C10;https://zknives.com/knives/steels/140c10.shtml;zknives.com, Международная база;AISI 140C10, Франция;pattern;FR;Франция;Франция;;;placeholder
145Cr6;https://zknives.com/knives/steels/145cr6.shtml;GB/T, Китай;Ossenberg, Германия;table_maker;DE;Германия;Германия;;Ossenberg;mismatch
145Cr5;https://zknives.com/knives/steels/145cr5.shtml;GB/T, Китай;Ossenberg, Германия;table_maker;DE;Германия;Германия;;Ossenberg;mismatch
1.2063;https://zknives.com/knives/steels/1.2063.shtml;EN, Европа;W-Nr, Германия;card_maker;DE;Германия;Германия;W-Nr;Ossenberg;mismatch
CrMn;https://zknives.com/knives/steels/crmn.shtml;zknives.com, Международная база;Ossenberg, Германия;table_maker;DE;Германия;Китай;;Ossenberg;placeholder
C.4840;https://zknives.com/knives/steels/c.4840.shtml;zknives.com, Международная база;JUS, Германия;card_maker;DE;Германия;Macedonia;JUS;Ossenberg;placeholder
12KH1;https://zknives.com/knives/steels/12kh1.shtml;zknives.com, Международная база;Ossenberg, Германия;table_maker;DE;Германия;Россия;;Ossenberg;placeholder
12X1;https://zknives.com/knives/steels/12x1.shtml;zknives.com, Международная база;Ossenberg, Германия;table_maker;DE;Германия;Россия;;Ossenberg;placeholder
120KH;https://zknives.com/knives/steels/120kh.shtml;zknives.com, Международная база;Ossenberg, Германия;table_maker;DE;Германия;Россия;;Ossenberg;placeholder
120X;https://zknives.com/knives/steels/120x.shtml;zknives.com, Международная база;Ossenberg, Германия;table_maker;DE;Германия;Россия;;Ossenberg;placeholder
EP430;https://zknives.com/knives/steels/ep430.shtml;zknives.com, Международная база;Ossenberg, Германия;table_maker;DE;Германия;Россия;;Ossenberg;placeholder
NC6;https://zknives.com/knives/steels/nc6.shtml;zknives.com, Международная база;Ossenberg, Германия;table_maker;DE;Германия;Польша;;Ossenberg;placeholder
K505;https://zknives.com/knives/steels/k505.shtml;zknives.com, Международная база;Bohler-Uddeholm, Германия;card_maker;DE;Германия;Швеция;Bohler-Uddeholm;Ossenberg;placeholder
Aggerstahl;https://zknives.com/knives/steels/aggerstahl.shtml;zknives.com, Международная база;Dorrenberg, Германия;card_maker;DE;Германия;Германия;Dorrenberg;Ossenberg;placeholder
GCK;https://zknives.com/knives/steels/gck.shtml;zknives.com, Международная база;Grimm Edelstahl, Германия;card_maker;DE;Германия;Германия;Grimm Edelstahl;Ossenberg;placeholder
Spezial2;https://zknives.com/knives/steels/spezial2.shtml;zknives.com, Международная база;Hagener Gussstahlwerke, Германия;card_maker;DE;Германия;Германия;Hagener Gussstahlwerke;Ossenberg;placeholder
DAG;https://zknives.com/knives/steels/dag.shtml;zknives.com, Международная база;"Kind &amp; Co, Германия";card_maker;DE;Германия;Германия;"Kind &amp; Co";Ossenberg;placeholder
MeriloSP;https://zknives.com/knives/steels/merilosp.shtml;zknives.com, Международная база;Metal Ravne, Германия;card_maker;DE;Германия;Словения;Metal Ravne;Ossenberg;placeholder
NSZ;https://zknives.com/knives/steels/nsz.shtml;zknives.com, Международная база;Ossenberg, Германия;card_maker;DE;Германия;Германия;Ossenberg;Ossenberg;placeholder
EK;https://zknives.com/knives/steels/ek.shtml;zknives.com, Международная база;Poldi, Германия;card_maker;DE;Германия;Чехия;Poldi;Ossenberg;placeholder
EKD;https://zknives.com/knives/steels/ekd.shtml;zknives.com, Международная база;Poldi, Германия;card_maker;DE;Германия;Чехия;Poldi;Ossenberg;placeholder
C73;https://zknives.com/knives/steels/c73.shtml;zknives.com, Международная база;Schmidt+Clemens, Германия;card_maker;DE;Германия;Германия;Schmidt+Clemens;Ossenberg;placeholder
Cr6;https://zknives.com/knives/steels/cr6.shtml;zknives.com, Международная база;Stahl Eisen, Германия;card_maker;DE;Германия;Германия;Stahl Eisen;Ossenberg;placeholder
C14;https://zknives.com/knives/steels/c14.shtml;zknives.com, Международная база;Zapp, Германия;card_maker;DE;Германия;Германия;Zapp;Ossenberg;placeholder
CRV3;https://zknives.com/knives/steels/crv3.shtml;zknives.com, Международная база;Metal Ravne, Словения;card_maker;SI;Словения;Словения;Metal Ravne;Metal Ravne;placeholder
1.2690;https://zknives.com/knives/steels/1.2690.shtml;EN, Европа;W-Nr, Словения;card_maker;SI;Словения;Германия;W-Nr;Metal Ravne;mismatch
B90;https://zknives.com/knives/steels/b90.shtml;zknives.com, Международная база;Boncato, Словения;card_maker;SI;Словения;Италия;Boncato;Metal Ravne;placeholder
SIHard 2690;https://zknives.com/knives/steels/sihard_2690.shtml;zknives.com, Международная база;SIJ Metal Ravne D.O.O., Словения;card_maker;SI;Словения;Словения;SIJ Metal Ravne D.O.O.;Metal Ravne;placeholder
C45R;https://zknives.com/knives/steels/c45r.shtml;zknives.com, Международная база;Saarstahl, Германия;card_maker;DE;Германия;Германия;Saarstahl;Saarstahl;placeholder
CM45;https://zknives.com/knives/steels/cm45.shtml;zknives.com, Международная база;Saarstahl, Германия;table_maker;DE;Германия;Германия;;Saarstahl;placeholder
1.1201;https://zknives.com/knives/steels/1.1201.shtml;EN, Европа;W-Nr, США;card_maker;US;США;Германия;W-Nr;;mismatch
C110W2;https://zknives.com/knives/steels/c110w2.shtml;zknives.com, Международная база;Ossenberg, Германия;table_maker;DE;Германия;Германия;;Ossenberg;placeholder
C105U;https://zknives.com/knives/steels/c105u.shtml;zknives.com, Международная база;Ossenberg, Германия;table_maker;DE;Германия;Европа;;Ossenberg;placeholder
CT120;https://zknives.com/knives/steels/ct120.shtml;zknives.com, Международная база;Ossenberg, Германия;table_maker;DE;Германия;Европа;;Ossenberg;placeholder
1880;https://zknives.com/knives/steels/1880.shtml;AISI, США;Ossenberg, Германия;table_maker;DE;Германия;Швеция;;Ossenberg;mismatch
Y120;https://zknives.com/knives/steels/y120.shtml;zknives.com, Международная база;Ossenberg, Германия;table_maker;DE;Германия;Франция;;Ossenberg;placeholder
Y240;https://zknives.com/knives/steels/y240.shtml;zknives.com, Международная база;Ossenberg, Германия;table_maker;DE;Германия;Франция;;Ossenberg;placeholder
C120E3U;https://zknives.com/knives/steels/c120e3u.shtml;zknives.com, Международная база;Ossenberg, Германия;table_maker;DE;Германия;Франция;;Ossenberg;placeholder
C140E3U;https://zknives.com/knives/steels/c140e3u.shtml;zknives.com, Международная база;Ossenberg, Германия;table_maker;DE;Германия;Франция;;Ossenberg;placeholder
Y2120;https://zknives.com/knives/steels/y2120.shtml;zknives.com, Международная база;Ossenberg, Германия;table_maker;DE;Германия;Франция;;Ossenberg;placeholder
BW1C;https://zknives.com/knives/steels/bw1c.shtml;zknives.com, Международная база;Ossenberg, Германия;table_maker;DE;Германия;Великобритания;;Ossenberg;placeholder
C120KU;https://zknives.com/knives/steels/c120ku.shtml;zknives.com, Международная база;Ossenberg, Германия;table_maker;DE;Германия;Италия;;Ossenberg;placeholder
C140KU;https://zknives.com/knives/steels/c140ku.shtml;zknives.com, Международная база;Ossenberg, Германия;table_maker;DE;Германия;Италия;;Ossenberg;placeholder
T12A;https://zknives.com/knives/steels/t12a.shtml;zknives.com, Международная база;Ossenberg, Германия;table_maker;DE;Германия;Китай;;Ossenberg;placeholder
19255;https://zknives.com/knives/steels/19255.shtml;zknives.com, Международная база;Ossenberg, Германия;table_maker;DE;Германия;Чехия;;Ossenberg;placeholder
C.1940;https://zknives.com/knives/steels/c.1940.shtml;zknives.com, Международная база;JUS, Германия;card_maker;DE;Германия;Macedonia;JUS;Ossenberg;placeholder
F.5123;https://zknives.com/knives/steels/f.5123.shtml;zknives.com, Международная база;UNE, Германия;card_maker;DE;Германия;Испания;UNE;Ossenberg;placeholder
U13;https://zknives.com/knives/steels/u13.shtml;zknives.com, Международная база;Ossenberg, Германия;table_maker;DE;Германия;Россия;;Ossenberg;placeholder
OSC11;https://zknives.com/knives/steels/osc11.shtml;zknives.com, Международная база;STAS, Германия;card_maker;DE;Германия;Romania;STAS;Ossenberg;placeholder
N12E;https://zknives.com/knives/steels/n12e.shtml;zknives.com, Международная база;Ossenberg, Германия;table_maker;DE;Германия;Польша;;Ossenberg;placeholder
N12;https://zknives.com/knives/steels/n12.shtml;zknives.com, Международная база;Ossenberg, Германия;table_maker;DE;Германия;Польша;;Ossenberg;placeholder
N13;https://zknives.com/knives/steels/n13.shtml;zknives.com, Международная база;Ossenberg, Германия;table_maker;DE;Германия;Польша;;Ossenberg;placeholder
S101;https://zknives.com/knives/steels/s101.shtml;zknives.com, Международная база;MSZ, Германия;card_maker;DE;Германия;Hungary;MSZ;Ossenberg;placeholder
S131;https://zknives.com/knives/steels/s131.shtml;zknives.com, Международная база;MSZ, Германия;card_maker;DE;Германия;Hungary;MSZ;Ossenberg;placeholder
OC100;https://zknives.com/knives/steels/oc100.shtml;zknives.com, Международная база;Metal Ravne, Германия;card_maker;DE;Германия;Словения;Metal Ravne;Ossenberg;placeholder
WO10Extra;https://zknives.com/knives/steels/wo10extra.shtml;zknives.com, Международная база;Ossenberg, Германия;card_maker;DE;Германия;Германия;Ossenberg;Ossenberg;placeholder
KI;https://zknives.com/knives/steels/ki.shtml;zknives.com, Международная база;Poldi, Германия;card_maker;DE;Германия;Чехия;Poldi;Ossenberg;placeholder
5140;https://zknives.com/knives/steels/5140.shtml;AISI, США;Metal Ravne, Словения;table_maker;SI;Словения;США;;Metal Ravne;mismatch
41Cr4;https://zknives.com/knives/steels/41cr4.shtml;GB/T, Китай;Metal Ravne, Словения;table_maker;SI;Словения;Германия;;Metal Ravne;mismatch
41CrS4;https://zknives.com/knives/steels/41crs4.shtml;GB/T, Китай;Metal Ravne, Словения;table_maker;SI;Словения;Германия;;Metal Ravne;mismatch
38Cr;https://zknives.com/knives/steels/38cr.shtml;GB/T, Китай;Metal Ravne, Словения;table_maker;SI;Словения;Германия;;Metal Ravne;mismatch
38Cr2;https://zknives.com/knives/steels/38cr2.shtml;GB/T, Китай;Metal Ravne, Словения;table_maker;SI;Словения;Германия;;Metal Ravne;mismatch
1.7035;https://zknives.com/knives/steels/1.7035.shtml;EN, Европа;W-Nr, Словения;card_maker;SI;Словения;Германия;W-Nr;Metal Ravne;mismatch
1.7039;https://zknives.com/knives/steels/1.7039.shtml;EN, Европа;W-Nr, Словения;card_maker;SI;Словения;Германия;W-Nr;Metal Ravne;mismatch
1.7003;https://zknives.com/knives/steels/1.7003.shtml;EN, Европа;W-Nr, Словения;card_maker;SI;Словения;Германия;W-Nr;Metal Ravne;mismatch
