grade,db_grade,link,updated_fields,source,note
2331,2331,https://zknives.com/knives/steels/2331.shtml,"mo,v,w,co,cu,nb,n",zknives_mismatches.csv,link
Z12CN17.08,Z12CN17.08,https://zknives.com/knives/steels/z12cn17.08.shtml,"mo,v,w,co,cu,nb,n",zknives_mismatches.csv,link
X12CrNi1707,X12CrNi1707,https://zknives.com/knives/steels/x12crni1707.shtml,"mo,v,w,co,cu,nb,n",zknives_mismatches.csv,link
1Cr17Ni7,1Cr17Ni7,https://zknives.com/knives/steels/1cr17ni7.shtml,"mo,v,w,co,cu,nb,n",zknives_mismatches.csv,link
12Cr17Ni7,12Cr17Ni7,https://zknives.com/knives/steels/12cr17ni7.shtml,"mo,v,w,co,cu,nb,n",zknives_mismatches.csv,link
C.4571,C.4571,https://zknives.com/knives/steels/c.4571.shtml,"mo,v,w,co,cu,nb,n",zknives_mismatches.csv,link
12KH18N9,12KH18N9,https://zknives.com/knives/steels/12kh18n9.shtml,"mo,v,w,co,cu,nb,n",zknives_mismatches.csv,link
15X17N7,15X17N7,https://zknives.com/knives/steels/15x17n7.shtml,"mo,v,w,co,cu,nb,n",zknives_mismatches.csv,link
15KH17N7,15KH17N7,https://zknives.com/knives/steels/15kh17n7.shtml,"mo,v,w,co,cu,nb,n",zknives_mismatches.csv,link
1H18N9,1H18N9,https://zknives.com/knives/steels/1h18n9.shtml,"mo,v,w,co,cu,nb,n",zknives_mismatches.csv,link
B2F,B2F,https://zknives.com/knives/steels/b2f.shtml,"mo,v,w,co,cu,nb,n",zknives_mismatches.csv,link
PK11VZ,PK11VZ,https://zknives.com/knives/steels/pk11vz.shtml,"mo,v,w,co,cu,nb,n",zknives_mismatches.csv,link
X12CrNiS18-8,X12CrNiS18-8,https://zknives.com/knives/steels/x12crnis18-8.shtml,"mo,v,w,co,cu,nb,n",zknives_mismatches.csv,link
X10CrNiS18-9,X10CrNiS18-9,https://zknives.com/knives/steels/x10crnis18-9.shtml,"mo,v,w,co,cu,nb,n",zknives_mismatches.csv,link
X8CrNiS18-9,X8CrNiS18-9,https://zknives.com/knives/steels/x8crnis18-9.shtml,"mo,v,w,co,cu,nb,n",zknives_mismatches.csv,link
1.4305,1.4305,https://zknives.com/knives/steels/1.4305.shtml,"mo,v,w,co,cu,nb,n",zknives_mismatches.csv,link
X10CrNiS189,X10CrNiS189,https://zknives.com/knives/steels/x10crnis189.shtml,"mo,v,w,co,cu,nb,n",zknives_mismatches.csv,link
SUS303,SUS303,https://zknives.com/knives/steels/sus303.shtml,"mo,v,w,co,cu,nb,n",zknives_mismatches.csv,link
2346,2346,https://zknives.com/knives/steels/2346.shtml,"mo,v,w,co,cu,nb,n",zknives_mismatches.csv,link
Z10CNF18.09,Z10CNF18.09,https://zknives.com/knives/steels/z10cnf18.09.shtml,"mo,v,w,co,cu,nb,n",zknives_mismatches.csv,link
Z8CNF18-09,Z8CNF18-09,https://zknives.com/knives/steels/z8cnf18-09.shtml,"mo,v,w,co,cu,nb,n",zknives_mismatches.csv,link
58M,58M,https://zknives.com/knives/steels/58m.shtml,"mo,v,w,co,cu,nb,n",zknives_mismatches.csv,link
X10CTNiS1809,X10CTNiS1809,https://zknives.com/knives/steels/x10ctnis1809.shtml,"mo,v,w,co,cu,nb,n",zknives_mismatches.csv,link
Y1Cr18Ni9,Y1Cr18Ni9,https://zknives.com/knives/steels/y1cr18ni9.shtml,"mo,v,w,co,cu,nb,n",zknives_mismatches.csv,link
C.4590,C.4590,https://zknives.com/knives/steels/c.4590.shtml,"mo,v,w,co,cu,nb,n",zknives_mismatches.csv,link
F.3508,F.3508,https://zknives.com/knives/steels/f.3508.shtml,"mo,v,w,co,cu,nb,n",zknives_mismatches.csv,link
F.310.C,F.310.C,https://zknives.com/knives/steels/f.310.c.shtml,"mo,v,w,co,cu,nb,n",zknives_mismatches.csv,link
12KH18N10E,12KH18N10E,https://zknives.com/knives/steels/12kh18n10e.shtml,"mo,v,w,co,cu,nb,n",zknives_mismatches.csv,link
12X18N10E,12X18N10E,https://zknives.com/knives/steels/12x18n10e.shtml,"mo,v,w,co,cu,nb,n",zknives_mismatches.csv,link
12CH18N10E,12CH18N10E,https://zknives.com/knives/steels/12ch18n10e.shtml,"mo,v,w,co,cu,nb,n",zknives_mismatches.csv,link
STS303,STS303,https://zknives.com/knives/steels/sts303.shtml,"mo,v,w,co,cu,nb,n",zknives_mismatches.csv,link
B2ZA,B2ZA,https://zknives.com/knives/steels/b2za.shtml,"mo,v,w,co,cu,nb,n",zknives_mismatches.csv,link
Coracid303,Coracid303,https://zknives.com/knives/steels/coracid303.shtml,"mo,v,w,co,cu,nb,n",zknives_mismatches.csv,link
PK11S,PK11S,https://zknives.com/knives/steels/pk11s.shtml,"mo,v,w,co,cu,nb,n",zknives_mismatches.csv,link
MV188HS,MV188HS,https://zknives.com/knives/steels/mv188hs.shtml,"mo,v,w,co,cu,nb,n",zknives_mismatches.csv,link
V303,V303,https://zknives.com/knives/steels/v303.shtml,"mo,v,w,co,cu,nb,n",zknives_mismatches.csv,link
X2CrNiMo18-14-3,X2CrNiMo18-14-3,https://zknives.com/knives/steels/x2crnimo18-14-3.shtml,"v,w,co,cu,nb,n",zknives_mismatches.csv,link
X2CrNiMo17-12-2,X2CrNiMo17-12-2,https://zknives.com/knives/steels/x2crnimo17-12-2.shtml,"v,w,co,cu,nb,n",zknives_mismatches.csv,link
1.4404,1.4404,https://zknives.com/knives/steels/1.4404.shtml,"v,w,co,cu,nb,n",zknives_mismatches.csv,link
1.4435,1.4435,https://zknives.com/knives/steels/1.4435.shtml,"v,w,co,cu,nb,n",zknives_mismatches.csv,link
SUS316L,SUS316L,https://zknives.com/knives/steels/sus316l.shtml,"v,w,co,cu,nb,n",zknives_mismatches.csv,link
2348,2348,https://zknives.com/knives/steels/2348.shtml,"v,w,co,cu,nb,n",zknives_mismatches.csv,link
2353,2353,https://zknives.com/knives/steels/2353.shtml,"v,w,co,cu,nb,n",zknives_mismatches.csv,link
2553,2553,https://zknives.com/knives/steels/2553.shtml,"v,w,co,cu,nb,n",zknives_mismatches.csv,link
Z2CND17.12,Z2CND17.12,https://zknives.com/knives/steels/z2cnd17.12.shtml,"v,w,co,cu,nb,n",zknives_mismatches.csv,link
Z3CND17-11-02,Z3CND17-11-02,https://zknives.com/knives/steels/z3cnd17-11-02.shtml,"v,w,co,cu,nb,n",zknives_mismatches.csv,link
X2CrNiMo1712,X2CrNiMo1712,https://zknives.com/knives/steels/x2crnimo1712.shtml,"v,w,co,cu,nb,n",zknives_mismatches.csv,link
00Cr17Ni14Mo2,00Cr17Ni14Mo2,https://zknives.com/knives/steels/00cr17ni14mo2.shtml,"v,w,co,cu,nb,n",zknives_mismatches.csv,link
022Cr17Ni12Mo2,022Cr17Ni12Mo2,https://zknives.com/knives/steels/022cr17ni12mo2.shtml,"v,w,co,cu,nb,n",zknives_mismatches.csv,link
0Cr18Ni12Mo2Ti,0Cr18Ni12Mo2Ti,https://zknives.com/knives/steels/0cr18ni12mo2ti.shtml,"v,w,co,cu,nb,n",zknives_mismatches.csv,link
17350,17350,https://zknives.com/knives/steels/17350.shtml,"v,w,co,cu,nb,n",zknives_mismatches.csv,link
C.4570.4,C.4570.4,https://zknives.com/knives/steels/c.4570.4.shtml,"v,w,co,cu,nb,n",zknives_mismatches.csv,link
F.3533,F.3533,https://zknives.com/knives/steels/f.3533.shtml,"v,w,co,cu,nb,n",zknives_mismatches.csv,link
03KH17N13M2,03KH17N13M2,https://zknives.com/knives/steels/03kh17n13m2.shtml,"v,w,co,cu,nb,n",zknives_mismatches.csv,link
03X17H13M2,03X17H13M2,https://zknives.com/knives/steels/03x17h13m2.shtml,"v,w,co,cu,nb,n",zknives_mismatches.csv,link
00H17N13M2,00H17N13M2,https://zknives.com/knives/steels/00h17n13m2.shtml,"v,w,co,cu,nb,n",zknives_mismatches.csv,link
00H17N14M2,00H17N14M2,https://zknives.com/knives/steels/00h17n14m2.shtml,"v,w,co,cu,nb,n",zknives_mismatches.csv,link
X02Cr17Ni12Mo2,X02Cr17Ni12Mo2,https://zknives.com/knives/steels/x02cr17ni12mo2.shtml,"v,w,co,cu,nb,n",zknives_mismatches.csv,link
STS316L,STS316L,https://zknives.com/knives/steels/sts316l.shtml,"v,w,co,cu,nb,n",zknives_mismatches.csv,link
DAP316L,DAP316L,https://zknives.com/knives/steels/dap316l.shtml,"v,w,co,cu,nb,n",zknives_mismatches.csv,link
B4WL,B4WL,https://zknives.com/knives/steels/b4wl.shtml,"v,w,co,cu,nb,n",zknives_mismatches.csv,link
B4WML,B4WML,https://zknives.com/knives/steels/b4wml.shtml,"v,w,co,cu,nb,n",zknives_mismatches.csv,link
Coracid316L,Coracid316L,https://zknives.com/knives/steels/coracid316l.shtml,"v,w,co,cu,nb,n",zknives_mismatches.csv,link
Coracid4435,Coracid4435,https://zknives.com/knives/steels/coracid4435.shtml,"v,w,co,cu,nb,n",zknives_mismatches.csv,link
PK327,PK327,https://zknives.com/knives/steels/pk327.shtml,"v,w,co,cu,nb,n",zknives_mismatches.csv,link
Marinox16,Marinox16,https://zknives.com/knives/steels/marinox16.shtml,"v,w,co,cu,nb,n",zknives_mismatches.csv,link
MVAPML,MVAPML,https://zknives.com/knives/steels/mvapml.shtml,"v,w,co,cu,nb,n",zknives_mismatches.csv,link
MVAPMLD2,MVAPMLD2,https://zknives.com/knives/steels/mvapmld2.shtml,"v,w,co,cu,nb,n",zknives_mismatches.csv,link
V316XLUF,V316XLUF,https://zknives.com/knives/steels/v316xluf.shtml,"v,w,co,cu,nb,n",zknives_mismatches.csv,link
42CrMo4,42CrMo4,https://zknives.com/knives/steels/42crmo4.shtml,"v,w,co,ni,cu,nb,n,analogues",zknives_mismatches.csv,link
G42CrMo4,G42CrMo4,https://zknives.com/knives/steels/g42crmo4.shtml,"v,w,co,ni,cu,nb,n,analogues",zknives_mismatches.csv,link
1.7225,1.7225,https://zknives.com/knives/steels/1.7225.shtml,"v,w,co,ni,cu,nb,n,analogues",zknives_mismatches.csv,link
19A,19A,https://zknives.com/knives/steels/19a.shtml,"v,w,co,ni,cu,nb,n,analogues",zknives_mismatches.csv,link
SCM440H,SCM440H,https://zknives.com/knives/steels/scm440h.shtml,"v,w,co,ni,cu,nb,n,analogues",zknives_mismatches.csv,link
SCM440M,SCM440M,https://zknives.com/knives/steels/scm440m.shtml,"v,w,co,ni,cu,nb,n,analogues",zknives_mismatches.csv,link
2244,2244,https://zknives.com/knives/steels/2244.shtml,"v,w,co,ni,cu,nb,n,analogues",zknives_mismatches.csv,link
42CD4,42CD4,https://zknives.com/knives/steels/42cd4.shtml,"v,w,co,ni,cu,nb,n,analogues",zknives_mismatches.csv,link
40CrMnMo,40CrMnMo,https://zknives.com/knives/steels/40crmnmo.shtml,"v,w,co,ni,cu,nb,n,analogues",zknives_mismatches.csv,link
42CrMo,42CrMo,https://zknives.com/knives/steels/42crmo.shtml,"v,w,co,ni,cu,nb,n,analogues",zknives_mismatches.csv,link
15142,15142,https://zknives.com/knives/steels/15142.shtml,"v,w,co,ni,cu,nb,n,analogues",zknives_mismatches.csv,link
C.4732,C.4732,https://zknives.com/knives/steels/c.4732.shtml,"v,w,co,ni,cu,nb,n,analogues",zknives_mismatches.csv,link
42XM,42XM,https://zknives.com/knives/steels/42xm.shtml,"v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
42KHM,42KHM,https://zknives.com/knives/steels/42khm.shtml,"v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
40HM,40HM,https://zknives.com/knives/steels/40hm.shtml,"v,w,co,ni,cu,nb,n,analogues",zknives_mismatches.csv,link
CMo4Z,CMo4Z,https://zknives.com/knives/steels/cmo4z.shtml,"v,w,co,ni,cu,nb,n,analogues",zknives_mismatches.csv,link
40CrMo3,40CrMo3,https://zknives.com/knives/steels/40crmo3.shtml,"v,w,co,ni,cu,nb,n,analogues",zknives_mismatches.csv,link
SCM440,SCM440,https://zknives.com/knives/steels/scm440.shtml,"v,w,co,ni,cu,nb,n,analogues",zknives_mismatches.csv,link
MOC2,MOC2,https://zknives.com/knives/steels/moc2.shtml,"v,w,co,ni,cu,nb,n,analogues",zknives_mismatches.csv,link
V320,V320,https://zknives.com/knives/steels/v320.shtml,"v,w,co,ni,cu,nb,n,analogues",zknives_mismatches.csv,link
BSH,BSH,https://zknives.com/knives/steels/bsh.shtml,"v,w,co,ni,cu,nb,n,analogues",zknives_mismatches.csv,link
Diro-42CrMo4,Diro-42CrMo4,https://zknives.com/knives/steels/diro-42crmo4.shtml,"v,w,co,ni,cu,nb,n,analogues",zknives_mismatches.csv,link
VCMo140,VCMo140,https://zknives.com/knives/steels/vcmo140.shtml,"v,w,co,ni,cu,nb,n,analogues",zknives_mismatches.csv,link
LSS 4142,LSS 4142,https://zknives.com/knives/steels/lss_4142.shtml,"v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
CM5,CM5,https://zknives.com/knives/steels/cm5.shtml,"v,w,co,ni,cu,nb,n,analogues",zknives_mismatches.csv,link
Marshalloy STD,Marshalloy STD,https://zknives.com/knives/steels/marshalloy_std.shtml,"v,w,co,ni,cu,nb,n,analogues",zknives_mismatches.csv,link
Nutec 42,Nutec 42,https://zknives.com/knives/steels/nutec_42.shtml,"v,w,co,ni,cu,nb,n,analogues",zknives_mismatches.csv,link
Draget H12,Draget H12,https://zknives.com/knives/steels/draget_h12.shtml,"v,w,co,ni,cu,nb,n,analogues",zknives_mismatches.csv,link
X10Cr13,X10Cr13,https://zknives.com/knives/steels/x10cr13.shtml,"v,w,co,cu,nb,n,analogues",zknives_mismatches.csv,link
X15Cr13,X15Cr13,https://zknives.com/knives/steels/x15cr13.shtml,"v,w,co,cu,nb,n,analogues",zknives_mismatches.csv,link
1.4006,1.4006,https://zknives.com/knives/steels/1.4006.shtml,"v,w,co,cu,nb,n,analogues",zknives_mismatches.csv,link
1.4024,1.4024,https://zknives.com/knives/steels/1.4024.shtml,"v,w,co,cu,nb,n,analogues",zknives_mismatches.csv,link
SUS410,SUS410,https://zknives.com/knives/steels/sus410.shtml,"v,w,co,cu,nb,n,analogues",zknives_mismatches.csv,link
2302,2302,https://zknives.com/knives/steels/2302.shtml,"v,w,co,cu,nb,n,analogues",zknives_mismatches.csv,link
Z10C13,Z10C13,https://zknives.com/knives/steels/z10c13.shtml,"v,w,co,cu,nb,n,analogues",zknives_mismatches.csv,link
Z10C14,Z10C14,https://zknives.com/knives/steels/z10c14.shtml,"v,w,co,cu,nb,n,analogues",zknives_mismatches.csv,link
Z12C13,Z12C13,https://zknives.com/knives/steels/z12c13.shtml,"v,w,co,cu,nb,n,analogues",zknives_mismatches.csv,link
56A,56A,https://zknives.com/knives/steels/56a.shtml,"v,w,co,cu,nb,n,analogues",zknives_mismatches.csv,link
X12Cr13,X12Cr13,https://zknives.com/knives/steels/x12cr13.shtml,"v,w,co,cu,nb,n,analogues",zknives_mismatches.csv,link
1Cr13,1Cr13,https://zknives.com/knives/steels/1cr13.shtml,"v,w,co,cu,nb,n,analogues",zknives_mismatches.csv,link
12Cr13,12Cr13,https://zknives.com/knives/steels/12cr13.shtml,"v,w,co,cu,nb,n,analogues",zknives_mismatches.csv,link
1Cr12,1Cr12,https://zknives.com/knives/steels/1cr12.shtml,"v,w,co,cu,nb,n,analogues",zknives_mismatches.csv,link
17021,17021,https://zknives.com/knives/steels/17021.shtml,"v,w,co,cu,nb,n,analogues",zknives_mismatches.csv,link
C.4171,C.4171,https://zknives.com/knives/steels/c.4171.shtml,"v,w,co,cu,nb,n,analogues",zknives_mismatches.csv,link
F.3401,F.3401,https://zknives.com/knives/steels/f.3401.shtml,"v,w,co,cu,nb,n,analogues",zknives_mismatches.csv,link
10KH13,10KH13,https://zknives.com/knives/steels/10kh13.shtml,"v,w,co,cu,nb,n",zknives_mismatches.csv,link
12KH13,12KH13,https://zknives.com/knives/steels/12kh13.shtml,"v,w,co,cu,nb,n",zknives_mismatches.csv,link
X12Cr12,X12Cr12,https://zknives.com/knives/steels/x12cr12.shtml,"v,w,co,cu,nb,n,analogues",zknives_mismatches.csv,link
STS410,STS410,https://zknives.com/knives/steels/sts410.shtml,"v,w,co,cu,nb,n,analogues",zknives_mismatches.csv,link
N100,N100,https://zknives.com/knives/steels/n100.shtml,"v,w,co,cu,nb,n,analogues",zknives_mismatches.csv,link
DSR10UA,DSR10UA,https://zknives.com/knives/steels/dsr10ua.shtml,"v,w,co,cu,nb,n,analogues",zknives_mismatches.csv,link
10UA,10UA,https://zknives.com/knives/steels/10ua.shtml,"v,w,co,cu,nb,n,analogues",zknives_mismatches.csv,link
DSR10U,DSR10U,https://zknives.com/knives/steels/dsr10u.shtml,"v,w,co,cu,nb,n,analogues",zknives_mismatches.csv,link
Galahad AC,Galahad AC,https://zknives.com/knives/steels/galahad_ac.shtml,"v,w,co,cu,nb,n,analogues",zknives_mismatches.csv,link
INOX-0,INOX-0,https://zknives.com/knives/steels/inox-0.shtml,"v,w,co,cu,nb,n,analogues",zknives_mismatches.csv,link
Coracid410,Coracid410,https://zknives.com/knives/steels/coracid410.shtml,"v,w,co,cu,nb,n,analogues",zknives_mismatches.csv,link
Coracid410-15,Coracid410-15,https://zknives.com/knives/steels/coracid410-15.shtml,"v,w,co,cu,nb,n,analogues",zknives_mismatches.csv,link
PK2,PK2,https://zknives.com/knives/steels/pk2.shtml,"v,w,co,cu,nb,n,analogues",zknives_mismatches.csv,link
U410,U410,https://zknives.com/knives/steels/u410.shtml,"v,w,co,cu,nb,n,analogues",zknives_mismatches.csv,link
Korronit-W,Korronit-W,https://zknives.com/knives/steels/korronit-w.shtml,"v,w,co,cu,nb,n,analogues",zknives_mismatches.csv,link
AK1,AK1,https://zknives.com/knives/steels/ak1.shtml,"v,w,co,cu,nb,n,analogues",zknives_mismatches.csv,link
Premar 410,Premar 410,https://zknives.com/knives/steels/premar_410.shtml,"v,w,co,cu,nb,n,analogues",zknives_mismatches.csv,link
Blanco W,Blanco W,https://zknives.com/knives/steels/blanco_w.shtml,"v,w,co,cu,nb,n,analogues",zknives_mismatches.csv,link
Blanco L2,Blanco L2,https://zknives.com/knives/steels/blanco_l2.shtml,"v,w,co,cu,nb,n,analogues",zknives_mismatches.csv,link
Irrubigo 4006,Irrubigo 4006,https://zknives.com/knives/steels/irrubigo_4006.shtml,"v,w,co,cu,nb,n,analogues",zknives_mismatches.csv,link
Inox1,Inox1,https://zknives.com/knives/steels/inox1.shtml,"v,w,co,cu,nb,n,analogues",zknives_mismatches.csv,link
Remanit 4006,Remanit 4006,https://zknives.com/knives/steels/remanit_4006.shtml,"v,w,co,cu,nb,n,analogues",zknives_mismatches.csv,link
12Cr14,12Cr14,https://zknives.com/knives/steels/12cr14.shtml,"v,w,co,cu,nb,n,analogues",zknives_mismatches.csv,link
VC140,VC140,https://zknives.com/knives/steels/vc140.shtml,"standard,v,w,co,cu,nb,n,analogues",zknives_mismatches.csv,link
4145,4145,https://zknives.com/knives/steels/4145.shtml,"v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
47CrMo4,47CrMo4,https://zknives.com/knives/steels/47crmo4.shtml,"v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
1.2332,1.2332,https://zknives.com/knives/steels/1.2332.shtml,"v,w,co,ni,cu,nb,n,analogues",zknives_mismatches.csv,link
45SCD6,45SCD6,https://zknives.com/knives/steels/45scd6.shtml,"v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
40CrMo4,40CrMo4,https://zknives.com/knives/steels/40crmo4.shtml,"v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
GS-40 CrMo 4,GS-40 CrMo 4,https://zknives.com/knives/steels/gs-40_crmo_4.shtml,"v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
41CrMo4,41CrMo4,https://zknives.com/knives/steels/41crmo4.shtml,"v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
43CrMo4,43CrMo4,https://zknives.com/knives/steels/43crmo4.shtml,"v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
42CrMoS4,42CrMoS4,https://zknives.com/knives/steels/42crmos4.shtml,"v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
1.3563,1.3563,https://zknives.com/knives/steels/1.3563.shtml,"v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
1.7223,1.7223,https://zknives.com/knives/steels/1.7223.shtml,"v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
1.7227,1.7227,https://zknives.com/knives/steels/1.7227.shtml,"v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
43CrMn4,43CrMn4,https://zknives.com/knives/steels/43crmn4.shtml,"v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
SCM4,SCM4,https://zknives.com/knives/steels/scm4.shtml,"v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
40CD4,40CD4,https://zknives.com/knives/steels/40cd4.shtml,"v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
42CDTS,42CDTS,https://zknives.com/knives/steels/42cdts.shtml,"v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
EN19,EN19,https://zknives.com/knives/steels/en19.shtml,"v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
38CrMo4KB,38CrMo4KB,https://zknives.com/knives/steels/38crmo4kb.shtml,"v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
G4OCrMo4,G4OCrMo4,https://zknives.com/knives/steels/g4ocrmo4.shtml,"v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
C.4782,C.4782,https://zknives.com/knives/steels/c.4782.shtml,"v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
F.1252,F.1252,https://zknives.com/knives/steels/f.1252.shtml,"v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
40HFA,40HFA,https://zknives.com/knives/steels/40hfa.shtml,"v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
38KHM,38KHM,https://zknives.com/knives/steels/38khm.shtml,"v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
38XM,38XM,https://zknives.com/knives/steels/38xm.shtml,"v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
38CHM,38CHM,https://zknives.com/knives/steels/38chm.shtml,"v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
42Cr4Mo2,42Cr4Mo2,https://zknives.com/knives/steels/42cr4mo2.shtml,"v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
709,709,https://zknives.com/knives/steels/709.shtml,"v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
BE7225,BE7225,https://zknives.com/knives/steels/be7225.shtml,"v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
RO952,RO952,https://zknives.com/knives/steels/ro952.shtml,"v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
W3-2244,W3-2244,https://zknives.com/knives/steels/w3-2244.shtml,"v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
Mo40,Mo40,https://zknives.com/knives/steels/mo40.shtml,"v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
TEW42CrMo4,TEW42CrMo4,https://zknives.com/knives/steels/tew42crmo4.shtml,"v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
Weld Mold 927,Weld Mold 927,https://zknives.com/knives/steels/weld_mold_927.shtml,"v,w,co,ni,cu,nb,n",zknives_mismatches.csv,link
X12CrS13,X12CrS13,https://zknives.com/knives/steels/x12crs13.shtml,"v,w,co,cu,nb,n",zknives_mismatches.csv,link
1.4005,1.4005,https://zknives.com/knives/steels/1.4005.shtml,"v,w,co,cu,nb,n",zknives_mismatches.csv,link
SUS416,SUS416,https://zknives.com/knives/steels/sus416.shtml,"v,w,co,cu,nb,n",zknives_mismatches.csv,link
2380,2380,https://zknives.com/knives/steels/2380.shtml,"v,w,co,cu,nb,n",zknives_mismatches.csv,link
Z11CF13,Z11CF13,https://zknives.com/knives/steels/z11cf13.shtml,"v,w,co,cu,nb,n",zknives_mismatches.csv,link
Z12CF13,Z12CF13,https://zknives.com/knives/steels/z12cf13.shtml,"v,w,co,cu,nb,n",zknives_mismatches.csv,link
Y1Cr13,Y1Cr13,https://zknives.com/knives/steels/y1cr13.shtml,"v,w,co,cu,nb,n",zknives_mismatches.csv,link
